sample_id,rows,cols,dist_type,posit_n,posit_es,abs_err,rel_err,fp32_abs_err,fp32_rel_err,x_mean,x_std,x_p1,x_p50,x_p99,y_mean,y_std,y_p1,y_p50,y_p99
970,16,1024,1,16,1,0.0483902,0.00141098,3.05534e-06,8.9089e-08,0.00342666,0.575,0.0100334,0.495157,0.991094,-0.0211072,0.594895,0.0115375,0.528244,0.991141
970,16,1024,1,16,2,0.13911,0.00405623,3.05534e-06,8.9089e-08,0.00342666,0.575,0.0100334,0.495157,0.991094,-0.0211072,0.594895,0.0115375,0.528244,0.991141
970,16,1024,1,32,0,1.14799e-06,3.34736e-08,3.05534e-06,8.9089e-08,0.00342666,0.575,0.0100334,0.495157,0.991094,-0.0211072,0.594895,0.0115375,0.528244,0.991141
970,16,1024,1,32,1,1.14799e-06,3.34736e-08,3.05534e-06,8.9089e-08,0.00342666,0.575,0.0100334,0.495157,0.991094,-0.0211072,0.594895,0.0115375,0.528244,0.991141
970,16,1024,1,32,2,1.71303e-06,4.99494e-08,3.05534e-06,8.9089e-08,0.00342666,0.575,0.0100334,0.495157,0.991094,-0.0211072,0.594895,0.0115375,0.528244,0.991141
971,16,1024,1,8,0,45.814,0.741159,2.48815e-06,4.02522e-08,-0.00281684,0.578915,0.0110378,0.500121,0.99022,-0.017946,0.560968,0.00819113,0.476645,0.989793
971,16,1024,1,8,1,45.814,0.741159,2.48815e-06,4.02522e-08,-0.00281684,0.578915,0.0110378,0.500121,0.99022,-0.017946,0.560968,0.00819113,0.476645,0.989793
971,16,1024,1,8,2,45.814,0.741159,2.48815e-06,4.02522e-08,-0.00281684,0.578915,0.0110378,0.500121,0.99022,-0.017946,0.560968,0.00819113,0.476645,0.989793
971,16,1024,1,16,0,0.0609919,0.0009867,2.48815e-06,4.02522e-08,-0.00281684,0.578915,0.0110378,0.500121,0.99022,-0.017946,0.560968,0.00819113,0.476645,0.989793
971,16,1024,1,16,1,0.0952581,0.00154104,2.48815e-06,4.02522e-08,-0.00281684,0.578915,0.0110378,0.500121,0.99022,-0.017946,0.560968,0.00819113,0.476645,0.989793
971,16,1024,1,16,2,0.0640081,0.0010355,2.48815e-06,4.02522e-08,-0.00281684,0.578915,0.0110378,0.500121,0.99022,-0.017946,0.560968,0.00819113,0.476645,0.989793
971,16,1024,1,32,0,2.48815e-06,4.02522e-08,2.48815e-06,4.02522e-08,-0.00281684,0.578915,0.0110378,0.500121,0.99022,-0.017946,0.560968,0.00819113,0.476645,0.989793
971,16,1024,1,32,1,5.80802e-07,9.39596e-09,2.48815e-06,4.02522e-08,-0.00281684,0.578915,0.0110378,0.500121,0.99022,-0.017946,0.560968,0.00819113,0.476645,0.989793
971,16,1024,1,32,2,1.03965e-07,1.6819e-09,2.48815e-06,4.02522e-08,-0.00281684,0.578915,0.0110378,0.500121,0.99022,-0.017946,0.560968,0.00819113,0.476645,0.989793
972,16,1024,1,8,0,13.1872,11.1076,3.3819e-06,2.84857e-06,0.00209479,0.580226,0.00925113,0.504149,0.98936,-0.0086599,0.570378,0.00866227,0.496031,0.990054
972,16,1024,1,8,1,11.1872,9.42301,3.3819e-06,2.84857e-06,0.00209479,0.580226,0.00925113,0.504149,0.98936,-0.0086599,0.570378,0.00866227,0.496031,0.990054
972,16,1024,1,8,2,3.68722,3.10575,3.3819e-06,2.84857e-06,0.00209479,0.580226,0.00925113,0.504149,0.98936,-0.0086599,0.570378,0.00866227,0.496031,0.990054
972,16,1024,1,16,0,0.0934739,0.0787331,3.3819e-06,2.84857e-06,0.00209479,0.580226,0.00925113,0.504149,0.98936,-0.0086599,0.570378,0.00866227,0.496031,0.990054
972,16,1024,1,16,1,0.249724,0.210343,3.3819e-06,2.84857e-06,0.00209479,0.580226,0.00925113,0.504149,0.98936,-0.0086599,0.570378,0.00866227,0.496031,0.990054
972,16,1024,1,16,2,0.249724,0.210343,3.3819e-06,2.84857e-06,0.00209479,0.580226,0.00925113,0.504149,0.98936,-0.0086599,0.570378,0.00866227,0.496031,0.990054
972,16,1024,1,32,0,2.34015e-06,1.97111e-06,3.3819e-06,2.84857e-06,0.00209479,0.580226,0.00925113,0.504149,0.98936,-0.0086599,0.570378,0.00866227,0.496031,0.990054
972,16,1024,1,32,1,1.71297e-06,1.44283e-06,3.3819e-06,2.84857e-06,0.00209479,0.580226,0.00925113,0.504149,0.98936,-0.0086599,0.570378,0.00866227,0.496031,0.990054
972,16,1024,1,32,2,1.95138e-06,1.64365e-06,3.3819e-06,2.84857e-06,0.00209479,0.580226,0.00925113,0.504149,0.98936,-0.0086599,0.570378,0.00866227,0.496031,0.990054
973,16,1024,1,8,0,12.4006,0.508209,2.13914e-05,8.76677e-07,0.00236636,0.574828,0.00924488,0.49618,0.990102,-0.0203839,0.569004,0.00619515,0.48605,0.986171
973,16,1024,1,8,1,15.5994,0.639304,2.13914e-05,8.76677e-07,0.00236636,0.574828,0.00924488,0.49618,0.990102,-0.0203839,0.569004,0.00619515,0.48605,0.986171
973,16,1024,1,8,2,23.5994,0.967165,2.13914e-05,8.76677e-07,0.00236636,0.574828,0.00924488,0.49618,0.990102,-0.0203839,0.569004,0.00619515,0.48605,0.986171
973,16,1024,1,16,0,0.400595,0.0164174,2.13914e-05,8.76677e-07,0.00236636,0.574828,0.00924488,0.49618,0.990102,-0.0203839,0.569004,0.00619515,0.48605,0.986171
973,16,1024,1,16,1,0.0525299,0.00215281,2.13914e-05,8.76677e-07,0.00236636,0.574828,0.00924488,0.49618,0.990102,-0.0203839,0.569004,0.00619515,0.48605,0.986171
973,16,1024,1,16,2,0.00997012,0.000408602,2.13914e-05,8.76677e-07,0.00236636,0.574828,0.00924488,0.49618,0.990102,-0.0203839,0.569004,0.00619515,0.48605,0.986171
973,16,1024,1,32,0,8.87451e-07,3.63701e-08,2.13914e-05,8.76677e-07,0.00236636,0.574828,0.00924488,0.49618,0.990102,-0.0203839,0.569004,0.00619515,0.48605,0.986171
973,16,1024,1,32,1,3.88092e-06,1.5905e-07,2.13914e-05,8.76677e-07,0.00236636,0.574828,0.00924488,0.49618,0.990102,-0.0203839,0.569004,0.00619515,0.48605,0.986171
973,16,1024,1,32,2,3.40408e-06,1.39508e-07,2.13914e-05,8.76677e-07,0.00236636,0.574828,0.00924488,0.49618,0.990102,-0.0203839,0.569004,0.00619515,0.48605,0.986171
974,16,1024,1,8,0,10.6215,0.496827,1.73727e-05,8.12625e-07,0.00253857,0.576921,0.010604,0.501851,0.990572,0.0148656,0.591476,0.00869408,0.519817,0.989614
974,16,1024,1,8,1,6.62145,0.309724,1.73727e-05,8.12625e-07,0.00253857,0.576921,0.010604,0.501851,0.990572,0.0148656,0.591476,0.00869408,0.519817,0.989614
974,16,1024,1,8,2,2.62145,0.122621,1.73727e-05,8.12625e-07,0.00253857,0.576921,0.010604,0.501851,0.990572,0.0148656,0.591476,0.00869408,0.519817,0.989614
974,16,1024,1,16,0,0.121451,0.00568096,1.73727e-05,8.12625e-07,0.00253857,0.576921,0.010604,0.501851,0.990572,0.0148656,0.591476,0.00869408,0.519817,0.989614
974,16,1024,1,16,1,0.0347994,0.00162777,1.73727e-05,8.12625e-07,0.00253857,0.576921,0.010604,0.501851,0.990572,0.0148656,0.591476,0.00869408,0.519817,0.989614
974,16,1024,1,16,2,0.0277006,0.00129572,1.73727e-05,8.12625e-07,0.00253857,0.576921,0.010604,0.501851,0.990572,0.0148656,0.591476,0.00869408,0.519817,0.989614
974,16,1024,1,32,0,7.47077e-07,3.49452e-08,1.73727e-05,8.12625e-07,0.00253857,0.576921,0.010604,0.501851,0.990572,0.0148656,0.591476,0.00869408,0.519817,0.989614
974,16,1024,1,32,1,2.89284e-06,1.35315e-07,1.73727e-05,8.12625e-07,0.00253857,0.576921,0.010604,0.501851,0.990572,0.0148656,0.591476,0.00869408,0.519817,0.989614
974,16,1024,1,32,2,4.08494e-06,1.91076e-07,1.73727e-05,8.12625e-07,0.00253857,0.576921,0.010604,0.501851,0.990572,0.0148656,0.591476,0.00869408,0.519817,0.989614
975,16,1024,1,8,0,15.0912,0.811739,1.6428e-05,8.83642e-07,0.0033476,0.577398,0.0116991,0.500603,0.991504,-0.0240953,0.568762,0.00879035,0.480519,0.994403
975,16,1024,1,8,1,13.5912,0.731055,1.6428e-05,8.83642e-07,0.0033476,0.577398,0.0116991,0.500603,0.991504,-0.0240953,0.568762,0.00879035,0.480519,0.994403
975,16,1024,1,8,2,19.5912,1.05379,1.6428e-05,8.83642e-07,0.0033476,0.577398,0.0116991,0.500603,0.991504,-0.0240953,0.568762,0.00879035,0.480519,0.994403
975,16,1024,1,16,0,0.221314,0.0119043,1.6428e-05,8.83642e-07,0.0033476,0.577398,0.0116991,0.500603,0.991504,-0.0240953,0.568762,0.00879035,0.480519,0.994403
975,16,1024,1,16,1,0.184936,0.0099475,1.6428e-05,8.83642e-07,0.0033476,0.577398,0.0116991,0.500603,0.991504,-0.0240953,0.568762,0.00879035,0.480519,0.994403
975,16,1024,1,16,2,0.200561,0.010788,1.6428e-05,8.83642e-07,0.0033476,0.577398,0.0116991,0.500603,0.991504,-0.0240953,0.568762,0.00879035,0.480519,0.994403
975,16,1024,1,32,0,7.38187e-07,3.97063e-08,1.6428e-05,8.83642e-07,0.0033476,0.577398,0.0116991,0.500603,0.991504,-0.0240953,0.568762,0.00879035,0.480519,0.994403
975,16,1024,1,32,1,1.69186e-06,9.10034e-08,1.6428e-05,8.83642e-07,0.0033476,0.577398,0.0116991,0.500603,0.991504,-0.0240953,0.568762,0.00879035,0.480519,0.994403
975,16,1024,1,32,2,1.69186e-06,9.10034e-08,1.6428e-05,8.83642e-07,0.0033476,0.577398,0.0116991,0.500603,0.991504,-0.0240953,0.568762,0.00879035,0.480519,0.994403
976,16,1024,1,8,0,8.26989,1.06983,3.44338e-05,4.4545e-06,-0.00921206,0.577796,0.0114433,0.50485,0.989339,0.00078054,0.577128,0.00975603,0.486173,0.989247
976,16,1024,1,8,1,24.2699,3.13966,3.44338e-05,4.4545e-06,-0.00921206,0.577796,0.0114433,0.50485,0.989339,0.00078054,0.577128,0.00975603,0.486173,0.989247
976,16,1024,1,8,2,5.26989,0.681736,3.44338e-05,4.4545e-06,-0.00921206,0.577796,0.0114433,0.50485,0.989339,0.00078054,0.577128,0.00975603,0.486173,0.989247
976,16,1024,1,16,0,0.105108,0.0135972,3.44338e-05,4.4545e-06,-0.00921206,0.577796,0.0114433,0.50485,0.989339,0.00078054,0.577128,0.00975603,0.486173,0.989247
976,16,1024,1,16,1,0.105108,0.0135972,3.44338e-05,4.4545e-06,-0.00921206,0.577796,0.0114433,0.50485,0.989339,0.00078054,0.577128,0.00975603,0.486173,0.989247
976,16,1024,1,16,2,0.0738582,0.00955461,3.44338e-05,4.4545e-06,-0.00921206,0.577796,0.0114433,0.50485,0.989339,0.00078054,0.577128,0.00975603,0.486173,0.989247
976,16,1024,1,32,0,1.329e-06,1.71925e-07,3.44338e-05,4.4545e-06,-0.00921206,0.577796,0.0114433,0.50485,0.989339,0.00078054,0.577128,0.00975603,0.486173,0.989247
976,16,1024,1,32,1,2.00886e-06,2.59875e-07,3.44338e-05,4.4545e-06,-0.00921206,0.577796,0.0114433,0.50485,0.989339,0.00078054,0.577128,0.00975603,0.486173,0.989247
976,16,1024,1,32,2,2.96253e-06,3.83246e-07,3.44338e-05,4.4545e-06,-0.00921206,0.577796,0.0114433,0.50485,0.989339,0.00078054,0.577128,0.00975603,0.486173,0.989247
977,16,1024,1,8,0,27.4258,5.9957,1.29061e-05,2.82147e-06,-0.000406202,0.578512,0.0109735,0.499326,0.99056,-0.0333981,0.584016,0.0116016,0.513772,0.992694
977,16,1024,1,8,1,2.92576,0.639616,1.29061e-05,2.82147e-06,-0.000406202,0.578512,0.0109735,0.499326,0.99056,-0.0333981,0.584016,0.0116016,0.513772,0.992694
977,16,1024,1,8,2,2.42576,0.530309,1.29061e-05,2.82147e-06,-0.000406202,0.578512,0.0109735,0.499326,0.99056,-0.0333981,0.584016,0.0116016,0.513772,0.992694
977,16,1024,1,16,0,0.0546656,0.0119507,1.29061e-05,2.82147e-06,-0.000406202,0.578512,0.0109735,0.499326,0.99056,-0.0333981,0.584016,0.0116016,0.513772,0.992694
977,16,1024,1,16,1,0.0761938,0.0166571,1.29061e-05,2.82147e-06,-0.000406202,0.578512,0.0109735,0.499326,0.99056,-0.0333981,0.584016,0.0116016,0.513772,0.992694
977,16,1024,1,16,2,0.0918188,0.020073,1.29061e-05,2.82147e-06,-0.000406202,0.578512,0.0109735,0.499326,0.99056,-0.0333981,0.584016,0.0116016,0.513772,0.992694
977,16,1024,1,32,0,3.57795e-06,7.82196e-07,1.29061e-05,2.82147e-06,-0.000406202,0.578512,0.0109735,0.499326,0.99056,-0.0333981,0.584016,0.0116016,0.513772,0.992694
977,16,1024,1,32,1,3.03816e-06,6.64189e-07,1.29061e-05,2.82147e-06,-0.000406202,0.578512,0.0109735,0.499326,0.99056,-0.0333981,0.584016,0.0116016,0.513772,0.992694
977,16,1024,1,32,2,3.99184e-06,8.72677e-07,1.29061e-05,2.82147e-06,-0.000406202,0.578512,0.0109735,0.499326,0.99056,-0.0333981,0.584016,0.0116016,0.513772,0.992694
978,16,1024,1,8,0,31.4608,0.495752,2.20937e-05,3.48147e-07,-0.000432551,0.574508,0.0102468,0.495485,0.989246,0.0091418,0.571432,0.013131,0.482214,0.993508
978,16,1024,1,8,1,15.4608,0.243627,2.20937e-05,3.48147e-07,-0.000432551,0.574508,0.0102468,0.495485,0.989246,0.0091418,0.571432,0.013131,0.482214,0.993508
978,16,1024,1,8,2,23.4608,0.369689,2.20937e-05,3.48147e-07,-0.000432551,0.574508,0.0102468,0.495485,0.989246,0.0091418,0.571432,0.013131,0.482214,0.993508
978,16,1024,1,16,0,0.539222,0.00849693,2.20937e-05,3.48147e-07,-0.000432551,0.574508,0.0102468,0.495485,0.989246,0.0091418,0.571432,0.013131,0.482214,0.993508
978,16,1024,1,16,1,0.164222,0.00258777,2.20937e-05,3.48147e-07,-0.000432551,0.574508,0.0102468,0.495485,0.989246,0.0091418,0.571432,0.013131,0.482214,0.993508
978,16,1024,1,16,2,0.257972,0.00406506,2.20937e-05,3.48147e-07,-0.000432551,0.574508,0.0102468,0.495485,0.989246,0.0091418,0.571432,0.013131,0.482214,0.993508
978,16,1024,1,32,0,2.70185e-06,4.25751e-08,2.20937e-05,3.48147e-07,-0.000432551,0.574508,0.0102468,0.495485,0.989246,0.0091418,0.571432,0.013131,0.482214,0.993508
978,16,1024,1,32,1,2.54336e-06,4.00777e-08,2.20937e-05,3.48147e-07,-0.000432551,0.574508,0.0102468,0.495485,0.989246,0.0091418,0.571432,0.013131,0.482214,0.993508
978,16,1024,1,32,2,1.11285e-06,1.7536e-08,2.20937e-05,3.48147e-07,-0.000432551,0.574508,0.0102468,0.495485,0.989246,0.0091418,0.571432,0.013131,0.482214,0.993508
979,16,1024,1,8,0,24.9392,1.28293,2.91028e-06,1.49712e-07,2.49675e-05,0.575087,0.0112857,0.500499,0.990828,-0.0144523,0.571368,0.0094768,0.494349,0.989255
979,16,1024,1,8,1,5.43923,0.279807,2.91028e-06,1.49712e-07,2.49675e-05,0.575087,0.0112857,0.500499,0.990828,-0.0144523,0.571368,0.0094768,0.494349,0.989255
979,16,1024,1,8,2,13.4392,0.691346,2.91028e-06,1.49712e-07,2.49675e-05,0.575087,0.0112857,0.500499,0.990828,-0.0144523,0.571368,0.0094768,0.494349,0.989255
979,16,1024,1,16,0,0.501735,0.0258104,2.91028e-06,1.49712e-07,2.49675e-05,0.575087,0.0112857,0.500499,0.990828,-0.0144523,0.571368,0.0094768,0.494349,0.989255
979,16,1024,1,16,1,0.248265,0.0127713,2.91028e-06,1.49712e-07,2.49675e-05,0.575087,0.0112857,0.500499,0.990828,-0.0144523,0.571368,0.0094768,0.494349,0.989255
979,16,1024,1,16,2,0.17014,0.00875241,2.91028e-06,1.49712e-07,2.49675e-05,0.575087,0.0112857,0.500499,0.990828,-0.0144523,0.571368,0.0094768,0.494349,0.989255
979,16,1024,1,32,0,3.86395e-06,1.98771e-07,2.91028e-06,1.49712e-07,2.49675e-05,0.575087,0.0112857,0.500499,0.990828,-0.0144523,0.571368,0.0094768,0.494349,0.989255
979,16,1024,1,32,1,1.85809e-06,9.55847e-08,2.91028e-06,1.49712e-07,2.49675e-05,0.575087,0.0112857,0.500499,0.990828,-0.0144523,0.571368,0.0094768,0.494349,0.989255
979,16,1024,1,32,2,1.85809e-06,9.55847e-08,2.91028e-06,1.49712e-07,2.49675e-05,0.575087,0.0112857,0.500499,0.990828,-0.0144523,0.571368,0.0094768,0.494349,0.989255
980,16,1024,1,8,0,23.5065,0.662034,1.65884e-05,4.67193e-07,0.00181215,0.578824,0.00986134,0.49832,0.988649,-0.0283493,0.586016,0.00860895,0.527662,0.992562
980,16,1024,1,8,1,23.5065,0.662034,1.65884e-05,4.67193e-07,0.00181215,0.578824,0.00986134,0.49832,0.988649,-0.0283493,0.586016,0.00860895,0.527662,0.992562
980,16,1024,1,8,2,31.0065,0.873263,1.65884e-05,4.67193e-07,0.00181215,0.578824,0.00986134,0.49832,0.988649,-0.0283493,0.586016,0.00860895,0.527662,0.992562
980,16,1024,1,16,0,0.368486,0.010378,1.65884e-05,4.67193e-07,0.00181215,0.578824,0.00986134,0.49832,0.988649,-0.0283493,0.586016,0.00860895,0.527662,0.992562
980,16,1024,1,16,1,0.0377642,0.00106358,1.65884e-05,4.67193e-07,0.00181215,0.578824,0.00986134,0.49832,0.988649,-0.0283493,0.586016,0.00860895,0.527662,0.992562
980,16,1024,1,16,2,0.0247358,0.000696656,1.65884e-05,4.67193e-07,0.00181215,0.578824,0.00986134,0.49832,0.988649,-0.0283493,0.586016,0.00860895,0.527662,0.992562
980,16,1024,1,32,0,5.77742e-07,1.62714e-08,1.65884e-05,4.67193e-07,0.00181215,0.578824,0.00986134,0.49832,0.988649,-0.0283493,0.586016,0.00860895,0.527662,0.992562
980,16,1024,1,32,1,3.75933e-07,1.05877e-08,1.65884e-05,4.67193e-07,0.00181215,0.578824,0.00986134,0.49832,0.988649,-0.0283493,0.586016,0.00860895,0.527662,0.992562
980,16,1024,1,32,2,1.00905e-07,2.84186e-09,1.65884e-05,4.67193e-07,0.00181215,0.578824,0.00986134,0.49832,0.988649,-0.0283493,0.586016,0.00860895,0.527662,0.992562
981,16,1024,1,8,0,1.48338,0.372393,3.0124e-05,7.56242e-06,-0.0035579,0.577955,0.0112936,0.502495,0.989964,0.00808861,0.578569,0.0131502,0.513997,0.988843
981,16,1024,1,8,1,13.9834,3.51043,3.0124e-05,7.56242e-06,-0.0035579,0.577955,0.0112936,0.502495,0.989964,0.00808861,0.578569,0.0131502,0.513997,0.988843
981,16,1024,1,8,2,9.98338,2.50626,3.0124e-05,7.56242e-06,-0.0035579,0.577955,0.0112936,0.502495,0.989964,0.00808861,0.578569,0.0131502,0.513997,0.988843
981,16,1024,1,16,0,0.135726,0.0340731,3.0124e-05,7.56242e-06,-0.0035579,0.577955,0.0112936,0.502495,0.989964,0.00808861,0.578569,0.0131502,0.513997,0.988843
981,16,1024,1,16,1,0.100602,0.0252554,3.0124e-05,7.56242e-06,-0.0035579,0.577955,0.0112936,0.502495,0.989964,0.00808861,0.578569,0.0131502,0.513997,0.988843
981,16,1024,1,16,2,0.0595861,0.0149587,3.0124e-05,7.56242e-06,-0.0035579,0.577955,0.0112936,0.502495,0.989964,0.00808861,0.578569,0.0131502,0.513997,0.988843
981,16,1024,1,32,0,9.12564e-06,2.29093e-06,3.0124e-05,7.56242e-06,-0.0035579,0.577955,0.0112936,0.502495,0.989964,0.00808861,0.578569,0.0131502,0.513997,0.988843
981,16,1024,1,32,1,4.196e-06,1.05338e-06,3.0124e-05,7.56242e-06,-0.0035579,0.577955,0.0112936,0.502495,0.989964,0.00808861,0.578569,0.0131502,0.513997,0.988843
981,16,1024,1,32,2,3.03371e-06,7.61591e-07,3.0124e-05,7.56242e-06,-0.0035579,0.577955,0.0112936,0.502495,0.989964,0.00808861,0.578569,0.0131502,0.513997,0.988843
982,16,1024,1,8,0,54.0378,0.915309,1.26396e-06,2.14093e-08,-0.0089961,0.575893,0.0102049,0.493399,0.989606,-0.00796706,0.590144,0.0118615,0.520148,0.995167
982,16,1024,1,8,1,11.0378,0.186962,1.26396e-06,2.14093e-08,-0.0089961,0.575893,0.0102049,0.493399,0.989606,-0.00796706,0.590144,0.0118615,0.520148,0.995167
982,16,1024,1,8,2,19.0378,0.322468,1.26396e-06,2.14093e-08,-0.0089961,0.575893,0.0102049,0.493399,0.989606,-0.00796706,0.590144,0.0118615,0.520148,0.995167
982,16,1024,1,16,0,0.0378291,0.00064076,1.26396e-06,2.14093e-08,-0.0089961,0.575893,0.0102049,0.493399,0.989606,-0.00796706,0.590144,0.0118615,0.520148,0.995167
982,16,1024,1,16,1,0.118421,0.00200585,1.26396e-06,2.14093e-08,-0.0089961,0.575893,0.0102049,0.493399,0.989606,-0.00796706,0.590144,0.0118615,0.520148,0.995167
982,16,1024,1,16,2,0.0246709,0.000417883,1.26396e-06,2.14093e-08,-0.0089961,0.575893,0.0102049,0.493399,0.989606,-0.00796706,0.590144,0.0118615,0.520148,0.995167
982,16,1024,1,32,0,1.26396e-06,2.14093e-08,1.26396e-06,2.14093e-08,-0.0089961,0.575893,0.0102049,0.493399,0.989606,-0.00796706,0.590144,0.0118615,0.520148,0.995167
982,16,1024,1,32,1,7.87119e-07,1.33325e-08,1.26396e-06,2.14093e-08,-0.0089961,0.575893,0.0102049,0.493399,0.989606,-0.00796706,0.590144,0.0118615,0.520148,0.995167
982,16,1024,1,32,2,1.74079e-06,2.94861e-08,1.26396e-06,2.14093e-08,-0.0089961,0.575893,0.0102049,0.493399,0.989606,-0.00796706,0.590144,0.0118615,0.520148,0.995167
983,16,1024,1,8,0,7.57313,0.321261,5.44366e-05,2.30926e-06,-0.000244618,0.576139,0.0111538,0.495608,0.990832,0.0198133,0.594114,0.0188683,0.512858,0.989638
983,16,1024,1,8,1,10.5731,0.448525,5.44366e-05,2.30926e-06,-0.000244618,0.576139,0.0111538,0.495608,0.990832,0.0198133,0.594114,0.0188683,0.512858,0.989638
983,16,1024,1,8,2,7.57313,0.321261,5.44366e-05,2.30926e-06,-0.000244618,0.576139,0.0111538,0.495608,0.990832,0.0198133,0.594114,0.0188683,0.512858,0.989638
983,16,1024,1,16,0,0.479384,0.020336,5.44366e-05,2.30926e-06,-0.000244618,0.576139,0.0111538,0.495608,0.990832,0.0198133,0.594114,0.0188683,0.512858,0.989638
983,16,1024,1,16,1,0.176866,0.00750285,5.44366e-05,2.30926e-06,-0.000244618,0.576139,0.0111538,0.495608,0.990832,0.0198133,0.594114,0.0188683,0.512858,0.989638
983,16,1024,1,16,2,0.145616,0.00617719,5.44366e-05,2.30926e-06,-0.000244618,0.576139,0.0111538,0.495608,0.990832,0.0198133,0.594114,0.0188683,0.512858,0.989638
983,16,1024,1,32,0,1.13669e-05,4.82198e-07,5.44366e-05,2.30926e-06,-0.000244618,0.576139,0.0111538,0.495608,0.990832,0.0198133,0.594114,0.0188683,0.512858,0.989638
983,16,1024,1,32,1,3.17661e-06,1.34756e-07,5.44366e-05,2.30926e-06,-0.000244618,0.576139,0.0111538,0.495608,0.990832,0.0198133,0.594114,0.0188683,0.512858,0.989638
983,16,1024,1,32,2,3.65345e-06,1.54984e-07,5.44366e-05,2.30926e-06,-0.000244618,0.576139,0.0111538,0.495608,0.990832,0.0198133,0.594114,0.0188683,0.512858,0.989638
984,16,1024,1,8,0,1.66398,0.0942017,4.90711e-06,2.77803e-07,-0.000103445,0.579132,0.0112518,0.500309,0.990274,0.00147353,0.57136,0.0105519,0.497436,0.986558
984,16,1024,1,8,1,14.336,0.811597,4.90711e-06,2.77803e-07,-0.000103445,0.579132,0.0112518,0.500309,0.990274,0.00147353,0.57136,0.0105519,0.497436,0.986558
984,16,1024,1,8,2,14.336,0.811597,4.90711e-06,2.77803e-07,-0.000103445,0.579132,0.0112518,0.500309,0.990274,0.00147353,0.57136,0.0105519,0.497436,0.986558
984,16,1024,1,16,0,0.0547741,0.0031009,4.90711e-06,2.77803e-07,-0.000103445,0.579132,0.0112518,0.500309,0.990274,0.00147353,0.57136,0.0105519,0.497436,0.986558
984,16,1024,1,16,1,0.288976,0.0163596,4.90711e-06,2.77803e-07,-0.000103445,0.579132,0.0112518,0.500309,0.990274,0.00147353,0.57136,0.0105519,0.497436,0.986558
984,16,1024,1,16,2,0.242101,0.0137059,4.90711e-06,2.77803e-07,-0.000103445,0.579132,0.0112518,0.500309,0.990274,0.00147353,0.57136,0.0105519,0.497436,0.986558
984,16,1024,1,32,0,1.09241e-06,6.18438e-08,4.90711e-06,2.77803e-07,-0.000103445,0.579132,0.0112518,0.500309,0.990274,0.00147353,0.57136,0.0105519,0.497436,0.986558
984,16,1024,1,32,1,1.76861e-06,1.00126e-07,4.90711e-06,2.77803e-07,-0.000103445,0.579132,0.0112518,0.500309,0.990274,0.00147353,0.57136,0.0105519,0.497436,0.986558
984,16,1024,1,32,2,1.76861e-06,1.00126e-07,4.90711e-06,2.77803e-07,-0.000103445,0.579132,0.0112518,0.500309,0.990274,0.00147353,0.57136,0.0105519,0.497436,0.986558
985,16,1024,1,8,0,2.80888,0.318869,3.00632e-05,3.41283e-06,-0.00360114,0.575262,0.0110615,0.498081,0.988576,-0.0404796,0.563311,0.0145984,0.480669,0.988222
985,16,1024,1,8,1,7.80888,0.886478,3.00632e-05,3.41283e-06,-0.00360114,0.575262,0.0110615,0.498081,0.988576,-0.0404796,0.563311,0.0145984,0.480669,0.988222
985,16,1024,1,8,2,21.8089,2.47578,3.00632e-05,3.41283e-06,-0.00360114,0.575262,0.0110615,0.498081,0.988576,-0.0404796,0.563311,0.0145984,0.480669,0.988222
985,16,1024,1,16,0,0.308309,0.0349998,3.00632e-05,3.41283e-06,-0.00360114,0.575262,0.0110615,0.498081,0.988576,-0.0404796,0.563311,0.0145984,0.480669,0.988222
985,16,1024,1,16,1,0.168253,0.0191004,3.00632e-05,3.41283e-06,-0.00360114,0.575262,0.0110615,0.498081,0.988576,-0.0404796,0.563311,0.0145984,0.480669,0.988222
985,16,1024,1,16,2,0.215128,0.0244218,3.00632e-05,3.41283e-06,-0.00360114,0.575262,0.0110615,0.498081,0.988576,-0.0404796,0.563311,0.0145984,0.480669,0.988222
985,16,1024,1,32,0,9.7613e-07,1.10812e-07,3.00632e-05,3.41283e-06,-0.00360114,0.575262,0.0110615,0.498081,0.988576,-0.0404796,0.563311,0.0145984,0.480669,0.988222
985,16,1024,1,32,1,2.12331e-06,2.41042e-07,3.00632e-05,3.41283e-06,-0.00360114,0.575262,0.0110615,0.498081,0.988576,-0.0404796,0.563311,0.0145984,0.480669,0.988222
985,16,1024,1,32,2,2.60015e-06,2.95174e-07,3.00632e-05,3.41283e-06,-0.00360114,0.575262,0.0110615,0.498081,0.988576,-0.0404796,0.563311,0.0145984,0.480669,0.988222
986,16,1024,1,8,0,56.7028,0.850081,4.48075e-06,6.71749e-08,-0.00565465,0.574767,0.0094052,0.49377,0.988965,0.015904,0.568621,0.0103019,0.488746,0.989946
986,16,1024,1,8,1,46.7028,0.700162,4.48075e-06,6.71749e-08,-0.00565465,0.574767,0.0094052,0.49377,0.988965,0.015904,0.568621,0.0103019,0.488746,0.989946
986,16,1024,1,8,2,54.7028,0.820097,4.48075e-06,6.71749e-08,-0.00565465,0.574767,0.0094052,0.49377,0.988965,0.015904,0.568621,0.0103019,0.488746,0.989946
986,16,1024,1,16,0,0.297221,0.00445591,4.48075e-06,6.71749e-08,-0.00565465,0.574767,0.0094052,0.49377,0.988965,0.015904,0.568621,0.0103019,0.488746,0.989946
